doi,created,title,journal,publisher,times_cited,article_is_oa,journal_is_oa,best_oa_location,best_oa_license
10.1007/s40258-020-00581-w,2020-04-05,A Simple Decision Analysis of a Mandatory Lockdown Response to the COVID-19 Pandemic,Applied Health Economics and Health Policy,Springer Nature,0,TRUE,FALSE,publisher,NA
10.5812/asjsm.103178,2020-04-05,Stadiums as Possible Hot Spots for COVID-19 Spread,Asian Journal of Sports Medicine,Kowsar Medical Institute,0,TRUE,TRUE,publisher,cc-by-nc
10.1074/jbc.ra119.011918,2020-04-06,One proline deletion in the fusion peptide of neurotropic mouse hepatitis virus (MHV) restricts retrograde axonal transport and neurodegeneration,Journal of Biological Chemistry,American Society for Biochemistry & Molecular Biology (ASBMB),0,TRUE,FALSE,publisher,NA
10.2174/1874205x02014010004,2020-04-15,Update on Coronavirus Disease 2019 (COVID-19),The Open Neurology Journal,Bentham Science Publishers,0,TRUE,TRUE,publisher,cc-by
10.1002/jmv.25784,2020-04-05,A twin challenge to handle: COVID‐19 with pregnancy,Journal of Medical Virology,Wiley,2,TRUE,FALSE,publisher,NA
10.1002/jmv.25785,2020-03-28,Organ‐protective effect of angiotensin‐converting enzyme 2 and its effect on the prognosis of COVID‐19,Journal of Medical Virology,Wiley,5,TRUE,FALSE,publisher,cc-by
10.5489/cuaj.6595,2020-04-06,Prioritizing systemic therapies for genitourinary malignancies: Canadian recommendations during the COVID-19 pandemic,Canadian Urological Association Journal,Canadian Urological Association Journal,0,TRUE,TRUE,publisher,NA
10.1111/irv.12740,2020-03-29,COVID‐19: Face masks and human‐to‐human transmission,Influenza and Other Respiratory Viruses,Wiley,1,TRUE,TRUE,publisher,cc-by
10.4101/jvwr.v13i1.7411,2020-04-05,Rising to the Challenge of Virtual in the Age of COVID-19: The Macro Framework of Three New Normals (3NN),Journal of Virtual Worlds Research,"Virtual Worlds Institute, Inc.",0,TRUE,TRUE,publisher,NA
10.1111/medu.14170,2020-04-05,Resilience or Resistance: A personal response to COVID‐19,Medical Education,Wiley,0,TRUE,FALSE,publisher,NA
10.1002/jmv.25786,2020-03-27,Stability issues of RT‐PCR testing of SARS‐CoV‐2 for hospitalized patients clinically diagnosed with COVID‐19,Journal of Medical Virology,Wiley,9,TRUE,FALSE,publisher,NA
10.1080/08941939.2020.1748147,2020-04-06,The Effects of COVID-19 on Academic Activities and Surgical Education in Italy,Journal of Investigative Surgery,Taylor & Francis,0,FALSE,FALSE,NA,NA
10.34172/aim.2020.02,2020-04-09,COVID-19 Pandemic and Comparative Health Policy Learning in Iran.,Archives of Iranian medicine,Maad Rayan Publishing Company,0,TRUE,FALSE,publisher,cc-by
10.1007/s40258-020-00580-x,2020-04-05,"COVID-19 Pandemic, a War to be Won: Understanding its Economic Implications for Africa",Applied Health Economics and Health Policy,Springer Nature,0,TRUE,FALSE,publisher,NA
10.3390/diagnostics10040202,2020-04-06,In Vitro Diagnostic Assays for COVID-19: Recent Advances and Emerging Trends.,Diagnostics,MDPI,3,TRUE,TRUE,publisher,cc-by
10.1007/s00592-020-01522-8,2020-04-05,Influenza and obesity: its odd relationship and the lessons for COVID-19 pandemic,Acta Diabetologica,Springer Nature,2,TRUE,FALSE,publisher,NA
10.29333/ejgm/7890,2020-04-05,COVID-19 Treatment: The Race Against Time,Electronic Journal of General Medicine,Modestum,2,TRUE,TRUE,publisher,cc-by
10.2196/19139,2020-04-19,"COVID-19 mobile positioning surveillance and contact tracing, and patient privacy.",JMIR mHealth and uHealth,JMIR Publications,0,TRUE,TRUE,publisher,cc-by
10.5812/ijpbs.103243,2020-04-05,Psychiatric Advice During COVID-19 Pandemic for Patients with Multiple Sclerosis,Iranian Journal of Psychiatry and Behavioral Sciences,Kowsar Medical Institute,0,TRUE,TRUE,publisher,cc-by-nc
10.3390/v12040402,2020-04-06,Role of Porcine Aminopeptidase N and Sialic Acids in Porcine Coronavirus Infections in Primary Porcine Enterocytes.,Viruses,MDPI,0,TRUE,TRUE,publisher,cc-by
10.1007/s11604-020-00964-y,2020-04-04,Protection of CT suites from COVID‑19 infection in a tertiary emergency hospital,Japanese Journal of Radiology,Springer Nature,0,TRUE,FALSE,publisher,NA
10.1007/s00146-020-00969-1,2020-04-04,A strategic health initiative: context for Coronavirus,AI & SOCIETY,Springer Nature,0,TRUE,FALSE,publisher,NA
10.1002/lt.25770,2020-04-04,Liver transplantation in an ICU dominated by COVID‐19,Liver Transplantation,Wiley,0,TRUE,FALSE,publisher,NA
10.35839/repis.4.2.697,2020-04-13,Enfermedad por coronavirus 2019 (COVID-19): Importancia de la comunicación científica y de la enseñanza actualizada de las zoonosis,Revista Peruana de Investigación en Salud,Universidad Nacional Hermilio Valdizan,0,TRUE,TRUE,publisher,cc-by-nc
10.1111/liv.14465,2020-04-05,Coronavirus disease 2019 and prevalence of chronic liver disease: A meta‐analysis,Liver International,Wiley,1,TRUE,FALSE,publisher,NA
10.1136/vr.m1355,2020-04-03,Coping with Covid-19,Veterinary Record,BMJ,0,TRUE,FALSE,publisher,NA
10.1093/clinchem/hvaa091,2020-04-02,Potential false-negative nucleic acid testing results for Severe Acute Respiratory Syndrome Coronavirus 2 from thermal inactivation of samples with low viral loads,Clinical Chemistry,Oxford University Press (OUP),0,TRUE,FALSE,publisher,NA
10.1111/anae.15071,2020-04-04,Personal protective equipment during the COVID‐19 pandemic – a narrative review,Anaesthesia,Wiley,4,TRUE,FALSE,publisher,NA
10.31117/neuroscirn.v3i2.46,2020-04-20,COVID-19 and mental health: Our reactions to its actions,Neuroscience Research Notes,Neurotak Publishing,0,FALSE,FALSE,NA,NA
10.36099/ajahss.2.4.1,2020-04-13,Sharjah Government Employees’ e-Readiness,Addaiyan Journal of Arts Humanities and Social Sciences,Addaiyan International Publishers,0,TRUE,TRUE,publisher,NA
10.1111/liv.14460,2020-04-05,Let’s not forget our COVID‐19‐free cirrhotic patients!,Liver International,Wiley,0,TRUE,FALSE,publisher,NA
10.1111/jgh.15056,2020-04-04,Management of Inflammatory Bowel Diseases in the Wake of COVID‐19 Pandemic,Journal of Gastroenterology and Hepatology,Wiley,0,TRUE,FALSE,publisher,NA
10.1136/vr.m1347,2020-04-03,In other covid-19 news,Veterinary Record,BMJ,0,TRUE,FALSE,publisher,NA
10.7189/jogh.10.010335,2020-04-04,A cascade of causes that led to the COVID-19 tragedy in Italy and in other European Union countries,Journal of Global Health,International Global Health Society,0,TRUE,TRUE,publisher,cc-by
10.1177/2515127420916738,2020-04-04,From Offline to Online: Challenges and Opportunities for Entrepreneurship Education Following the COVID-19 Pandemic,Entrepreneurship Education and Pedagogy,SAGE Publications,0,TRUE,FALSE,publisher,NA
10.18433/jpps31002,2020-04-05,Current Drugs with Potential for Treatment of COVID-19: A Literature Review.,Journal of Pharmacy & Pharmaceutical Sciences,University of Alberta Libraries,0,TRUE,TRUE,publisher,cc-by-sa
10.1136/vr.m1343,2020-04-03,Covid-19 crisis forces CVS to cut services,Veterinary Record,BMJ,0,TRUE,FALSE,publisher,NA
10.1002/ijgo.13156,2020-04-05,Global interim guidance on coronavirus disease 2019 (COVID‐19) during pregnancy and puerperium from FIGO and allied partners: Information for healthcare professionals,International Journal of Gynecology & Obstetrics,Wiley,1,TRUE,FALSE,publisher,NA
10.1136/vr.m1357,2020-04-03,Looking out for yourself and those around you,Veterinary Record,BMJ,0,TRUE,FALSE,publisher,NA
10.1136/vr.m1302,2020-04-03,Possible treatment of Covid-19 with a therapeutic vaccine,Veterinary Record,BMJ,0,TRUE,FALSE,publisher,NA
10.7759/cureus.7538,2020-04-04,How Essential Is to Focus on Physician's Health and Burnout in Coronavirus (COVID-19) Pandemic?,Cureus,Cureus,0,TRUE,TRUE,publisher,cc-by
10.1111/pcn.13004,2020-04-05,Mental health during and after the COVID‐19 emergency in Italy,Psychiatry and Clinical Neurosciences,Wiley,2,TRUE,FALSE,publisher,NA
10.32388/z69o8a.13,2020-04-04,"Smoking, vaping and hospitalization for COVID-19",Qeios,Qeios Ltd,2,TRUE,TRUE,publisher,cc-by
10.1007/s40291-020-00460-z,2020-04-04,Use of DAMPs and SAMPs as Therapeutic Targets or Therapeutics: A Note of Caution,Molecular Diagnosis & Therapy,Springer Nature,0,TRUE,FALSE,publisher,NA
10.1136/vr.m1322,2020-04-03,Can companion animals become infected with Covid-19?,Veterinary Record,BMJ,0,TRUE,FALSE,publisher,NA
10.2196/19118,2020-04-16,Health Communication Through News Media During the Early Stage of the COVID-19 Outbreak in China: A Digital Topic Modeling Approach.,Journal of Medical Internet Research,JMIR Publications,0,TRUE,TRUE,publisher,cc-by
10.3390/s20072033,2020-04-07,"Wearable Cardiorespiratory Monitoring Employing a Multimodal Digital Patch Stethoscope: Estimation of ECG, PEP, LVET and Respiration Using a 55 mm Single-Lead ECG and Phonocardiogram",Sensors,MDPI,0,TRUE,TRUE,publisher,cc-by
10.1093/infdis/jiaa161,2020-04-03,Coronavirus occurrence and transmission over 8 years in the HIVE cohort of households in Michigan,The Journal of Infectious Diseases,Oxford University Press (OUP),0,TRUE,FALSE,publisher,NA
10.1002/jmv.25828,2020-04-04,Respiratory failure alone does not suggest central nervous system invasion by SARS‐CoV‐2,Journal of Medical Virology,Wiley,3,TRUE,FALSE,publisher,cc-by
10.7759/cureus.7541,2020-04-04,Closure of Universities Due to Coronavirus Disease 2019 (COVID-19): Impact on Education and Mental Health of Students and Academic Staff,Cureus,Cureus,0,TRUE,TRUE,publisher,cc-by
10.1111/jsr.13052,2020-04-04,Dealing with sleep problems during home confinement due to the COVID‐19 outbreak: practical recommendations from a task force of the European CBT‐I Academy,Journal of Sleep Research,Wiley,0,TRUE,FALSE,publisher,NA
10.1038/s41562-020-0871-4,2020-04-03,Pandemics show us what government is for,Nature Human Behaviour,Springer Nature,0,TRUE,FALSE,publisher,NA
10.1176/appi.pn.2020.4a4,2020-03-31,"Med Check: FDA COVID-19, FDA Electrical Stimulation Devices, Montelukat Warning, FDA NDA Zolmitriptan, Deutetrabenazine Fails Trials.",Psychiatric News,American Psychiatric Association Publishing,1,FALSE,FALSE,NA,NA
10.1136/bmj.m1391,2020-04-03,Covid-19: PHE upgrades PPE advice for all patient contacts with risk of infection,The BMJ,BMJ,2,TRUE,FALSE,publisher,NA
10.1136/bmj.m1366,2020-04-03,Covid-19 worldwide: we need precise data by age group and sex urgently,The BMJ,BMJ,0,TRUE,FALSE,publisher,NA
10.1172/jci138646,2020-04-03,The COVID-19 pandemic and research shutdown: staying safe and productive,Journal of Clinical Investigation,American Society for Clinical Investigation,1,TRUE,FALSE,publisher,NA
10.22585/hospdomic.v4i2.105,2020-04-03,La Hospitalización a Domicilio en la enfermedad del COVID-19,Hospital a Domicilio,Centro Internacional Virtual de Investigacion en Nutricion (CIVIN),0,TRUE,TRUE,publisher,cc-by-nc-sa
10.1049/iet-smc.2020.0024,2020-04-04,The Smart City and Covid-19,IET Smart Cities,Institution of Engineering and Technology (IET),0,TRUE,FALSE,publisher,cc-by
10.1136/bmj.m1392,2020-04-03,Covid-19: government promises 100 000 tests per day in England by end of April,The BMJ,BMJ,2,TRUE,FALSE,publisher,NA
10.29333/ejgm/7871,2020-04-03,Covid-19 Outbreak on Malawi Perspective,Electronic Journal of General Medicine,Modestum,1,TRUE,TRUE,publisher,cc-by
10.1126/science.abc0657,2020-04-04,Scientists have turned the structure of the coronavirus into music,Science,American Association for the Advancement of Science (AAAS),0,FALSE,FALSE,NA,NA
10.24875/recic.m20000119,2020-03-25,Consideraciones sobre el abordaje invasivo de la cardiopatía isquémica y estructural durante el brote de coronavirus COVID-19.,REC interventional cardiology,"Publicidad Permanyer, SLU",0,FALSE,FALSE,NA,NA
10.1136/bmj.m1369,2020-04-03,Managing clinical trials for covid-19: the importance of ethics committees,The BMJ,BMJ,0,TRUE,FALSE,publisher,NA
10.1001/jama.2020.5450,2020-04-03,Personal Risk and Societal Obligation Amidst COVID-19,JAMA,American Medical Association (AMA),0,TRUE,FALSE,publisher,NA
10.1177/0890334420919083,2020-04-03,Safe Handling of Containers of Expressed Human Milk in all Settings During the SARS-CoV-2 (COVID-19) Pandemic.,Journal of Human Lactation,SAGE Publications,2,TRUE,FALSE,publisher,NA
10.2174/18742106020140111,2020-04-04,Coronavirus Disease 2019 (COVID-19) Pandemic Burst and Its Relevant Consequences in Dental Practice,The Open Dentistry Journal,Bentham Science Publishers,0,FALSE,FALSE,NA,NA
10.1021/acs.jproteome.0c00129,2020-03-22,Protein Structure and Sequence Reanalysis of 2019-nCoV Genome Refutes Snakes as Its Intermediate Host and the Unique Similarity between Its Spike Protein Insertions and HIV-1.,Journal of Proteome Research,American Chemical Society (ACS),3,TRUE,FALSE,publisher,NA
10.1093/ntr/ntaa059,2020-04-02,COVID-19 and smoking,Nicotine & Tobacco Research,Oxford University Press (OUP),3,TRUE,FALSE,publisher,NA
10.1017/err.2020.24,2020-04-03,"COVID-19, Patents and the Never-Ending Tension between Proprietary Rights and the Protection of Public Health",European Journal of Risk Regulation,Cambridge University Press (CUP),0,TRUE,FALSE,publisher,cc-by
10.1164/rccm.202003-0543oc,2020-04-03,Clinical Features of 85 Fatal Cases of COVID-19 from Wuhan: A Retrospective Observational Study,American Journal of Respiratory and Critical Care Medicine,American Thoracic Society,10,TRUE,FALSE,publisher,cc-by-nc-nd
10.3390/ma13071668,2020-04-06,Process-Induced Nanostructures on Anatase Single Crystals via Pulsed-Pressure MOCVD,Materials,MDPI,0,TRUE,TRUE,publisher,cc-by
10.1002/jmv.25825,2020-04-03,The Presence of SARS‐CoV‐2 RNA in Feces of COVID‐19 Patients,Journal of Medical Virology,Wiley,3,TRUE,FALSE,publisher,NA
10.1093/ehjci/jeaa072,2020-03-25,"COVID-19 pandemic and cardiac imaging: EACVI recommendations on precautions, indications, prioritization, and protection for patients and healthcare personnel",European Heart Journal - Cardiovascular Imaging,Oxford University Press (OUP),1,TRUE,FALSE,publisher,NA
10.1017/ice.2020.105,2020-04-03,Harmonizing the COVID-19 cacophony: People need guidance.,Infection Control and Hospital Epidemiology,Cambridge University Press (CUP),0,TRUE,FALSE,publisher,cc-by
10.5603/demj.a2020.0015,2020-04-14,The COVID-19 pandemic — a view of the current state of the problem,Disaster and Emergency Medicine Journal,VM Media SP. zo.o VM Group SK,2,TRUE,TRUE,publisher,NA
10.1007/s00784-020-03267-8,2020-04-03,Health services provision of 48 public tertiary dental hospitals during the COVID-19 epidemic in China,Clinical Oral Investigations,Springer Nature,0,TRUE,FALSE,publisher,NA
10.1007/s10461-020-02853-x,2020-04-03,The Impacts of Isolation Measures Against SARS-CoV-2 Infection on Sexual Health,AIDS and Behavior,Springer Nature,0,TRUE,FALSE,publisher,NA
10.1038/s41581-020-0279-4,2020-04-03,Controversies of renin–angiotensin system inhibition during the COVID-19 pandemic,Nature Reviews Nephrology,Springer Nature,2,TRUE,FALSE,publisher,NA
10.1007/s11239-020-02105-8,2020-04-03,Difference of coagulation features between severe pneumonia induced by SARS-CoV2 and non-SARS-CoV2,Journal of Thrombosis and Thrombolysis,Springer Nature,6,TRUE,FALSE,publisher,NA
10.1136/gutjnl-2020-321183,2020-04-03,A fatal case of COVID-19 pneumonia occurring in a patient with severe acute ulcerative colitis,Gut,BMJ,3,TRUE,FALSE,publisher,cc-by-nc-sa
10.11622/smedj.2020045,2020-04-03,Clinics in Diagnostic Imaging: COVID-19 atypical pneumonia.,Singapore Medical Journal,Singapore Medical Journal,0,TRUE,TRUE,publisher,NA
10.1097/ju.0000000000001068,2020-04-04,Focus on the Crosstalk Between COVID-19 and Urogenital Systems.,The Journal of Urology,Wolters Kluwer,0,TRUE,FALSE,publisher,NA
10.20452/pamw.15277,2020-04-03,Severe course of COVID-19 in a middle-aged man without risk factors.,Polish Archives of Internal Medicine,Towarzystwo Internistow Polskich/Polish Society of Internal Medicine,0,TRUE,TRUE,publisher,NA
10.33321/cdi.2020.44.29,2020-04-03,"COVID-19, Australia: Epidemiology Report 9 (Reporting week to 23:59 AEDT 29 March 2020).",Communicable Diseases Intelligence,Australian Government Department of Health,0,TRUE,TRUE,publisher,NA
10.15585/mmwr.mm6913e1,2020-03-27,"Asymptomatic and Presymptomatic SARS-CoV-2 Infections in Residents of a Long-Term Care Skilled Nursing Facility — King County, Washington, March 2020",MMWR Morbidity and Mortality Weekly Report,Centers for Disease Control MMWR Office,20,TRUE,TRUE,publisher,NA
10.1002/alr.22577,2020-04-03,"Endonasal instrumentation and aerosolization risk in the era of COVID‐19: simulation, literature review, and proposed mitigation strategies",International Forum of Allergy & Rhinology,Wiley,2,TRUE,FALSE,publisher,NA
10.2174/157018081705200403092546,2020-04-06,Current Strategies and Approaches in combating SARS-CoV-2 virus that causes COVID-19,Letters in Drug Design & Discovery,Bentham Science Publishers,0,FALSE,FALSE,NA,NA
10.1002/ppul.24763,2020-04-03,"The isolation period should be longer: Lesson from a child infected with SARS‐CoV‐2 in Chongqing, China",Pediatric Pulmonology,Wiley,2,TRUE,FALSE,publisher,NA
10.1017/ice.2020.104,2020-04-03,Lessons learned from Korea: COVID-19 pandemic.,Infection Control and Hospital Epidemiology,Cambridge University Press (CUP),0,TRUE,FALSE,publisher,NA
10.2196/19076,2020-04-14,Launch and global reach of an online COVID-19 course in multiple languages on OpenWHO in the first quarter of 2020.,JMIR Public Health and Surveillance,JMIR Publications,0,TRUE,TRUE,publisher,cc-by
10.32388/z69o8a.12,2020-04-03,"Smoking, vaping and hospitalization for COVID-19",Qeios,Qeios Ltd,0,TRUE,TRUE,publisher,cc-by
