source,doi,posted_date,covid_preprint,score,tweets,blogs,news,wikipedia
bioRxiv,10.1101/2020.03.10.986018,2020-03-11,FALSE,3.6,6,0,0,0
bioRxiv,10.1101/2020.02.27.967760,2020-02-27,TRUE,14.65,15,0,1,0
bioRxiv,10.1101/2020.03.05.979419,2020-03-06,FALSE,6.95,13,0,0,0
bioRxiv,10.1101/2020.03.12.988485,2020-03-12,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.10.986190,2020-03-12,TRUE,4.25,9,0,0,0
bioRxiv,10.1101/2020.03.11.987594,2020-03-11,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.11.986968,2020-03-12,FALSE,8.93,5,1,0,0
bioRxiv,10.1101/2020.03.10.985473,2020-03-10,FALSE,2,4,0,0,0
bioRxiv,10.1101/2020.03.10.985390,2020-03-10,FALSE,1.75,4,0,0,0
medRxiv,10.1101/2020.03.13.20035352,2020-03-16,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.03.12.20035139,2020-03-16,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.12.20035048,2020-03-16,TRUE,20.1,28,0,0,0
medRxiv,10.1101/2020.03.13.20035329,2020-03-16,TRUE,7.35,14,0,0,0
medRxiv,10.1101/2020.03.12.20035220,2020-03-16,TRUE,30.75,26,0,1,0
medRxiv,10.1101/2020.03.13.20035212,2020-03-16,TRUE,1,4,0,0,0
medRxiv,10.1101/2020.03.12.20034801,2020-03-16,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.12.20034983,2020-03-16,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.12.20034678,2020-03-16,TRUE,39.9,57,0,0,0
medRxiv,10.1101/2020.03.15.20035360,2020-03-16,TRUE,124.54,79,1,9,0
medRxiv,10.1101/2020.03.12.20034686,2020-03-16,TRUE,48.73,66,1,0,0
medRxiv,10.1101/2020.03.12.20034702,2020-03-16,FALSE,0.75,3,0,0,0
medRxiv,10.1101/2020.03.12.20034751,2020-03-16,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.12.20034918,2020-03-16,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.11.20034546,2020-03-16,TRUE,105.504,72,1,6,0
medRxiv,10.1101/2020.03.11.20033811,2020-03-16,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.11.20034363,2020-03-16,TRUE,1.75,4,0,0,0
medRxiv,10.1101/2020.03.12.20034736,2020-03-16,TRUE,4.55,8,0,0,0
medRxiv,10.1101/2020.03.11.20034512,2020-03-16,TRUE,3.7,7,0,0,0
medRxiv,10.1101/2020.03.07.20032052,2020-03-16,TRUE,35.83,39,1,0,0
medRxiv,10.1101/2020.03.11.20034389,2020-03-16,FALSE,7.5,11,0,0,0
medRxiv,10.1101/2020.03.11.20033555,2020-03-16,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.03.10.20033852,2020-03-16,TRUE,25.45,24,1,0,0
medRxiv,10.1101/2020.03.11.20033639,2020-03-16,TRUE,18.1,14,0,1,0
medRxiv,10.1101/2020.03.10.20033795,2020-03-16,TRUE,92.4,82,0,3,0
medRxiv,10.1101/2020.03.11.20034439,2020-03-16,FALSE,1.5,3,0,0,0
medRxiv,10.1101/2020.03.12.20033340,2020-03-16,FALSE,0.75,2,0,0,0
medRxiv,10.1101/2020.03.12.20034231,2020-03-16,TRUE,3,8,0,0,0
medRxiv,10.1101/2020.03.11.20033688,2020-03-16,TRUE,2.75,7,0,0,0
medRxiv,10.1101/2020.03.12.20034165,2020-03-16,FALSE,1.1,2,0,0,0
medRxiv,10.1101/2020.03.11.20030957,2020-03-16,TRUE,3.95,8,0,0,0
medRxiv,10.1101/2020.03.12.20034660,2020-03-16,TRUE,787.65400000001,1075,2,10,0
bioRxiv,10.1101/2020.02.03.932848,2020-02-04,FALSE,6.7,14,0,0,0
bioRxiv,10.1101/2020.02.20.957225,2020-02-21,FALSE,3.75,7,0,0,0
bioRxiv,10.1101/2020.02.27.964346,2020-02-28,FALSE,0.75,2,0,0,0
bioRxiv,10.1101/2020.03.11.982843,2020-03-12,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.11.987271,2020-03-12,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.03.12.988618,2020-03-12,FALSE,1.1,2,0,0,0
bioRxiv,10.1101/2020.03.12.988691,2020-03-12,FALSE,7.5,12,0,0,0
bioRxiv,10.1101/2020.03.09.983718,2020-03-11,FALSE,18.634,22,1,0,0
bioRxiv,10.1101/2020.03.10.984922,2020-03-11,FALSE,2,4,0,0,0
bioRxiv,10.1101/2020.03.09.976001,2020-03-11,FALSE,1,4,0,0,0
medRxiv,10.1101/2020.03.11.20033928,2020-03-16,FALSE,2.1,3,0,0,0
bioRxiv,10.1101/2020.03.11.973461,2020-03-12,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.10.985416,2020-03-10,FALSE,8.4,15,0,0,0
bioRxiv,10.1101/2020.03.10.985069,2020-03-11,FALSE,7.3,12,0,0,0
bioRxiv,10.1101/2020.02.04.934737,2020-02-05,FALSE,4.8,9,0,0,0
bioRxiv,10.1101/2020.03.09.984658,2020-03-11,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.03.11.986174,2020-03-12,FALSE,16.65,26,0,0,0
bioRxiv,10.1101/2020.02.25.964262,2020-02-25,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.02.23.961599,2020-02-24,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.12.988634,2020-03-12,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.11.986299,2020-03-12,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.11.986653,2020-03-12,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.12.988584,2020-03-12,FALSE,12.78,11,1,0,0
bioRxiv,10.1101/2020.03.09.984674,2020-03-11,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.02.09.940411,2020-02-10,FALSE,1.5,3,0,0,0
bioRxiv,10.1101/2020.03.10.986380,2020-03-11,FALSE,7.95,15,0,0,0
bioRxiv,10.1101/2020.03.11.984757,2020-03-12,FALSE,18.75,34,0,0,0
bioRxiv,10.1101/2020.03.15.992891,2020-03-16,FALSE,2.25,5,0,0,0
bioRxiv,10.1101/2020.03.10.985325,2020-03-11,FALSE,4.1,9,0,0,0
bioRxiv,10.1101/2020.03.09.984617,2020-03-11,FALSE,5.45,12,0,0,0
bioRxiv,10.1101/2020.03.12.988444,2020-03-12,FALSE,8.43,3,1,0,0
bioRxiv,10.1101/2020.01.14.906040,2020-01-14,FALSE,1.5,6,0,0,0
bioRxiv,10.1101/2020.02.03.927913,2020-02-03,FALSE,3.7,7,0,0,0
bioRxiv,10.1101/2020.03.12.989061,2020-03-13,FALSE,1.25,4,0,0,0
bioRxiv,10.1101/2020.03.10.985499,2020-03-10,TRUE,2.5,7,0,0,0
bioRxiv,10.1101/2020.03.12.989103,2020-03-13,FALSE,8.5,16,0,0,0
bioRxiv,10.1101/2020.03.12.989087,2020-03-13,FALSE,1.75,4,0,0,0
bioRxiv,10.1101/2020.03.12.983650,2020-03-12,FALSE,6.2,8,0,0,0
bioRxiv,10.1101/2020.03.11.987487,2020-03-12,FALSE,13.5,19,0,0,0
bioRxiv,10.1101/2020.03.12.987313,2020-03-12,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.12.989210,2020-03-13,FALSE,18.35,31,0,0,0
bioRxiv,10.1101/2020.03.12.985374,2020-03-12,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.12.977918,2020-03-12,FALSE,1.75,6,0,0,0
bioRxiv,10.1101/2020.03.11.987453,2020-03-12,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.12.989277,2020-03-13,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.12.985077,2020-03-12,FALSE,0,0,0,0,0
bioRxiv,10.1101/2020.03.11.987552,2020-03-13,FALSE,1.75,6,0,0,0
bioRxiv,10.1101/2020.03.11.986810,2020-03-12,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.11.987545,2020-03-12,FALSE,17.5,30,0,0,0
bioRxiv,10.1101/2020.03.12.985168,2020-03-12,FALSE,19.034,19,1,0,0
bioRxiv,10.1101/2020.03.12.989467,2020-03-13,FALSE,1.75,6,0,0,0
bioRxiv,10.1101/2020.03.11.987305,2020-03-12,FALSE,1.75,3,0,0,0
bioRxiv,10.1101/2020.03.12.988956,2020-03-13,FALSE,94.03,146,1,0,0
bioRxiv,10.1101/2020.03.12.986992,2020-03-13,FALSE,1.25,4,0,0,0
medRxiv,10.1101/2020.01.27.20018689,2020-01-29,FALSE,2.25,4,0,0,0
medRxiv,10.1101/2020.02.20.20025338,2020-02-23,TRUE,17.45,25,0,0,0
medRxiv,10.1101/2020.03.05.20028407,2020-03-11,FALSE,12.1,16,0,0,0
medRxiv,10.1101/2020.02.13.20022475,2020-02-14,FALSE,5.2,9,0,0,0
bioRxiv,10.1101/2020.02.12.944553,2020-02-12,FALSE,8.25,11,0,0,0
bioRxiv,10.1101/2020.01.16.909812,2020-01-17,FALSE,5.35,13,0,0,0
bioRxiv,10.1101/2020.03.10.985317,2020-03-11,FALSE,1,4,0,0,0
medRxiv,10.1101/2020.03.10.20032797,2020-03-12,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.04.20030973,2020-03-06,TRUE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.11.987834,2020-03-13,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.12.989525,2020-03-13,FALSE,4.65,6,0,0,0
bioRxiv,10.1101/2020.03.11.987578,2020-03-12,FALSE,0.75,2,0,0,0
bioRxiv,10.1101/2020.03.12.989129,2020-03-13,FALSE,25.6,39,0,0,0
bioRxiv,10.1101/2020.03.10.985580,2020-03-11,FALSE,0,0,0,0,0
medRxiv,10.1101/2020.03.08.20032854,2020-03-10,TRUE,1.75,6,0,0,0
bioRxiv,10.1101/2020.03.11.987891,2020-03-11,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.03.09.20033118,2020-03-13,TRUE,8.75,14,0,0,0
bioRxiv,10.1101/2020.02.19.956581,2020-02-20,TRUE,154.1,186,0,4,0
bioRxiv,10.1101/2020.03.02.972521,2020-03-03,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.09.983973,2020-03-10,FALSE,7.55,13,0,0,0
bioRxiv,10.1101/2020.03.09.983858,2020-03-09,FALSE,5.8,10,0,0,0
bioRxiv,10.1101/2020.03.12.989541,2020-03-13,FALSE,1.35,3,0,0,0
bioRxiv,10.1101/2020.03.09.976118,2020-03-09,FALSE,10.85,20,0,0,0
bioRxiv,10.1101/2020.03.04.974964,2020-03-05,FALSE,5.85,13,0,0,0
bioRxiv,10.1101/2020.03.11.987651,2020-03-12,FALSE,2.5,6,0,0,0
bioRxiv,10.1101/2020.03.12.989269,2020-03-12,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.03.10.985358,2020-03-13,FALSE,11.134,11,1,0,0
bioRxiv,10.1101/2020.03.12.989616,2020-03-13,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.03.11.987610,2020-03-11,FALSE,1.75,6,0,0,0
bioRxiv,10.1101/2020.03.11.988220,2020-03-12,FALSE,17.3,36,0,0,0
bioRxiv,10.1101/2020.03.13.990069,2020-03-13,FALSE,56.6,108,0,0,0
bioRxiv,10.1101/2020.03.10.985788,2020-03-11,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.12.989079,2020-03-12,FALSE,1.5,4,0,0,0
bioRxiv,10.1101/2020.03.11.987925,2020-03-12,FALSE,5.8,10,0,0,0
bioRxiv,10.1101/2020.03.11.987131,2020-03-11,FALSE,2.5,6,0,0,0
bioRxiv,10.1101/2020.03.11.987974,2020-03-12,FALSE,8.25,14,0,0,0
bioRxiv,10.1101/2020.03.10.986216,2020-03-12,FALSE,1.25,2,0,0,0
bioRxiv,10.1101/2020.02.26.966903,2020-02-27,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.07.982272,2020-03-08,FALSE,135.78,168,1,2,0
bioRxiv,10.1101/2020.03.12.987354,2020-03-12,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.11.988063,2020-03-12,FALSE,7.58,2,1,0,0
bioRxiv,10.1101/2020.03.11.988170,2020-03-12,FALSE,3.1,6,0,0,0
bioRxiv,10.1101/2020.03.12.989301,2020-03-12,FALSE,7.25,11,0,0,0
bioRxiv,10.1101/2020.03.12.989285,2020-03-12,FALSE,13.484,12,1,0,0
bioRxiv,10.1101/2020.03.13.990986,2020-03-14,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.03.12.988394,2020-03-12,FALSE,9.05,15,0,0,0
bioRxiv,10.1101/2020.03.11.988238,2020-03-12,FALSE,11.3,22,0,0,0
bioRxiv,10.1101/2020.03.12.988709,2020-03-13,FALSE,8.5,18,0,0,0
bioRxiv,10.1101/2020.03.11.988303,2020-03-12,FALSE,4.45,9,0,0,0
bioRxiv,10.1101/2020.03.13.990705,2020-03-14,FALSE,5.2,13,0,0,0
bioRxiv,10.1101/2020.03.11.985705,2020-03-12,FALSE,9.75,16,0,0,0
bioRxiv,10.1101/2020.03.11.987693,2020-03-12,FALSE,23.8,41,0,0,0
bioRxiv,10.1101/2020.03.12.988600,2020-03-12,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.03.974378,2020-03-04,FALSE,2.35,5,0,0,0
bioRxiv,10.1101/2020.02.28.963413,2020-02-28,FALSE,2.5,7,0,0,0
bioRxiv,10.1101/2020.03.12.987537,2020-03-12,FALSE,10.4,14,0,0,0
bioRxiv,10.1101/2020.03.12.989004,2020-03-12,FALSE,1.25,4,0,0,0
bioRxiv,10.1101/2020.03.11.987701,2020-03-12,FALSE,38.334,50,1,0,0
bioRxiv,10.1101/2020.03.11.987586,2020-03-11,FALSE,0.75,2,0,0,0
bioRxiv,10.1101/2020.03.13.990127,2020-03-13,FALSE,8.784,4,1,0,0
bioRxiv,10.1101/2020.02.05.933721,2020-02-05,FALSE,55.4,84,1,0,0
bioRxiv,10.1101/2020.03.12.989574,2020-03-13,FALSE,8.95,19,0,0,0
bioRxiv,10.1101/2020.03.12.988592,2020-03-12,FALSE,1.85,4,0,0,0
bioRxiv,10.1101/2020.03.11.987933,2020-03-13,FALSE,11.7,21,0,0,0
bioRxiv,10.1101/2020.03.12.988873,2020-03-13,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.03.11.987966,2020-03-12,FALSE,2,4,0,0,0
bioRxiv,10.1101/2020.03.12.989160,2020-03-13,FALSE,6.25,9,0,0,0
bioRxiv,10.1101/2020.03.12.988782,2020-03-13,FALSE,27.584,34,1,0,0
bioRxiv,10.1101/2020.03.13.987032,2020-03-13,FALSE,7.3,12,0,0,0
bioRxiv,10.1101/2020.03.12.988741,2020-03-12,FALSE,2.75,7,0,0,0
bioRxiv,10.1101/2020.03.09.984815,2020-03-12,FALSE,10.25,15,0,0,0
bioRxiv,10.1101/2020.03.13.991067,2020-03-13,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.12.989517,2020-03-12,FALSE,8.9,16,0,0,0
bioRxiv,10.1101/2020.03.11.987792,2020-03-13,FALSE,7.05,15,0,0,0
bioRxiv,10.1101/2020.03.10.985770,2020-03-11,FALSE,18,29,0,0,0
bioRxiv,10.1101/2020.03.11.987859,2020-03-13,FALSE,4.8,9,0,0,0
bioRxiv,10.1101/2020.03.11.985259,2020-03-11,FALSE,5.65,10,0,0,0
bioRxiv,10.1101/2020.03.12.988576,2020-03-12,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.12.988725,2020-03-12,FALSE,1.5,3,0,0,0
bioRxiv,10.1101/2020.03.12.988832,2020-03-12,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.11.987826,2020-03-12,FALSE,1.25,2,0,0,0
bioRxiv,10.1101/2020.03.11.987941,2020-03-12,FALSE,11.65,17,0,0,0
bioRxiv,10.1101/2020.03.13.989814,2020-03-13,FALSE,7.1,13,0,0,0
bioRxiv,10.1101/2020.03.12.988923,2020-03-13,FALSE,22.2,37,0,0,0
bioRxiv,10.1101/2020.03.13.990325,2020-03-13,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.03.11.978387,2020-03-12,FALSE,9.8,18,0,0,0
bioRxiv,10.1101/2020.03.12.989236,2020-03-13,FALSE,0.75,2,0,0,0
bioRxiv,10.1101/2020.01.28.924001,2020-01-29,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.03.13.989558,2020-03-14,FALSE,5.25,7,0,0,0
bioRxiv,10.1101/2020.03.13.989822,2020-03-14,FALSE,194.7,132,0,12,1
bioRxiv,10.1101/2020.03.13.991117,2020-03-15,FALSE,29.5,51,0,0,0
bioRxiv,10.1101/2020.03.13.987164,2020-03-14,FALSE,5.7,11,0,0,0
bioRxiv,10.1101/2020.03.13.990796,2020-03-15,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.14.982991,2020-03-15,FALSE,4.1,11,0,0,0
bioRxiv,10.1101/2020.03.13.991679,2020-03-14,FALSE,1,1,0,0,0
bioRxiv,10.1101/2020.03.13.982959,2020-03-14,FALSE,1.5,4,0,0,0
bioRxiv,10.1101/2020.03.12.974238,2020-03-14,FALSE,30.85,61,0,0,0
bioRxiv,10.1101/2020.03.13.988683,2020-03-15,FALSE,8.35,12,0,0,0
bioRxiv,10.1101/2020.03.13.987081,2020-03-14,FALSE,10.2,19,0,0,0
bioRxiv,10.1101/2020.03.14.991901,2020-03-15,FALSE,18.1,29,0,0,0
bioRxiv,10.1101/2020.03.13.984542,2020-03-14,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.03.13.990523,2020-03-15,FALSE,33.65,63,0,0,0
bioRxiv,10.1101/2020.03.12.988295,2020-03-14,FALSE,1.5,3,0,0,0
bioRxiv,10.1101/2020.03.13.990655,2020-03-14,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.13.990762,2020-03-15,FALSE,5.45,11,0,0,0
bioRxiv,10.1101/2020.03.13.990200,2020-03-15,FALSE,4.1,11,0,0,0
bioRxiv,10.1101/2020.03.12.989871,2020-03-14,FALSE,0,0,0,0,0
bioRxiv,10.1101/2020.03.13.987420,2020-03-15,FALSE,2.25,6,0,0,0
bioRxiv,10.1101/2020.03.13.990952,2020-03-15,FALSE,7.85,13,0,0,0
bioRxiv,10.1101/2020.03.13.990564,2020-03-15,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.12.989608,2020-03-14,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.02.06.937623,2020-02-07,FALSE,1.25,4,0,0,0
medRxiv,10.1101/2020.02.19.20025262,2020-02-23,TRUE,1.35,3,0,0,0
bioRxiv,10.1101/2020.03.13.990531,2020-03-15,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.03.13.989996,2020-03-15,FALSE,6.7,13,0,0,0
bioRxiv,10.1101/2020.03.12.989681,2020-03-14,FALSE,2,4,0,0,0
bioRxiv,10.1101/2020.03.13.991216,2020-03-14,FALSE,14.95,28,0,0,0
bioRxiv,10.1101/2020.03.13.990580,2020-03-15,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.03.06.20031278,2020-03-08,TRUE,1.25,5,0,0,0
medRxiv,10.1101/2020.03.01.20029611,2020-03-03,TRUE,18.65,28,0,0,0
medRxiv,10.1101/2020.03.09.20033415,2020-03-13,TRUE,141.86,77,2,9,0
medRxiv,10.1101/2020.02.27.20028027,2020-03-01,TRUE,78.42,37,4,4,0
medRxiv,10.1101/2020.03.04.20031120,2020-03-06,TRUE,416.58,586,1,0,0
medRxiv,10.1101/2020.03.11.20024901,2020-03-16,TRUE,0.75,3,0,0,0
medRxiv,10.1101/2020.03.09.20033068,2020-03-12,TRUE,7.45,12,0,0,0
medRxiv,10.1101/2020.03.10.20033944,2020-03-13,TRUE,60.7,81,0,0,0
medRxiv,10.1101/2020.03.14.20024141,2020-03-17,FALSE,0,0,0,0,0
medRxiv,10.1101/2020.03.13.20033290,2020-03-17,TRUE,2.6,6,0,0,0
medRxiv,10.1101/2020.03.15.20029207,2020-03-17,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.03.12.20035071,2020-03-17,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.13.20034082,2020-03-17,TRUE,6.9,9,0,0,0
medRxiv,10.1101/2020.03.13.20034348,2020-03-17,FALSE,1.75,3,0,0,0
medRxiv,10.1101/2020.03.14.20034884,2020-03-17,TRUE,0.75,3,0,0,0
medRxiv,10.1101/2020.03.14.20035584,2020-03-17,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.13.20035410,2020-03-17,TRUE,5.6,13,0,0,0
medRxiv,10.1101/2020.03.13.20035253,2020-03-17,TRUE,7.35,12,0,0,0
medRxiv,10.1101/2020.03.15.20033472,2020-03-17,TRUE,18.3,30,0,0,0
medRxiv,10.1101/2020.03.13.20035493,2020-03-17,FALSE,1.25,2,0,0,0
medRxiv,10.1101/2020.03.13.20035501,2020-03-17,FALSE,1.95,3,0,0,0
medRxiv,10.1101/2020.03.13.20035451,2020-03-17,FALSE,4.3,7,0,0,0
medRxiv,10.1101/2020.03.14.20035683,2020-03-17,FALSE,1.5,3,0,0,0
medRxiv,10.1101/2020.03.15.20035204,2020-03-17,TRUE,42.98,41,1,1,0
medRxiv,10.1101/2020.03.14.20035873,2020-03-17,TRUE,22.65,32,0,0,0
medRxiv,10.1101/2020.03.15.20034629,2020-03-17,TRUE,3.7,7,0,0,0
medRxiv,10.1101/2020.03.12.20034991,2020-03-17,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.13.20035261,2020-03-17,TRUE,3,7,0,0,0
medRxiv,10.1101/2020.03.13.20035428,2020-03-17,TRUE,4.6,9,0,0,0
medRxiv,10.1101/2020.03.14.20035956,2020-03-17,TRUE,2.1,6,0,0,0
medRxiv,10.1101/2020.03.14.20035741,2020-03-17,TRUE,11.6,20,0,0,0
medRxiv,10.1101/2020.03.13.20035527,2020-03-17,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.14.20036061,2020-03-17,FALSE,1.75,4,0,0,0
medRxiv,10.1101/2020.03.13.20035618,2020-03-17,TRUE,99.5,142,0,0,0
medRxiv,10.1101/2020.03.13.20035386,2020-03-17,TRUE,8.35,14,0,0,0
bioRxiv,10.1101/2020.03.11.988253,2020-03-12,FALSE,2.7,6,0,0,0
bioRxiv,10.1101/2020.03.11.988071,2020-03-12,FALSE,5.3,8,0,0,0
bioRxiv,10.1101/2020.03.11.988279,2020-03-12,FALSE,2.75,6,0,0,0
bioRxiv,10.1101/2020.03.12.989228,2020-03-12,FALSE,6.8,12,0,0,0
bioRxiv,10.1101/2020.03.12.984229,2020-03-13,FALSE,13.38,10,1,0,0
bioRxiv,10.1101/2020.03.10.985598,2020-03-11,FALSE,7.934,3,1,0,0
bioRxiv,10.1101/2020.03.09.982827,2020-03-10,FALSE,7.95,13,0,0,0
bioRxiv,10.1101/2020.02.20.958363,2020-02-23,FALSE,15.434,14,1,0,0
bioRxiv,10.1101/2020.03.11.987867,2020-03-13,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.11.986901,2020-03-12,FALSE,8.08,4,1,0,0
bioRxiv,10.1101/2020.03.13.990341,2020-03-13,FALSE,1.25,2,0,0,0
bioRxiv,10.1101/2020.03.13.990093,2020-03-14,FALSE,4.7,8,0,0,0
bioRxiv,10.1101/2020.03.11.987883,2020-03-13,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.10.986117,2020-03-11,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.13.990457,2020-03-13,FALSE,3.85,9,0,0,0
bioRxiv,10.1101/2020.03.12.988378,2020-03-12,FALSE,13.05,22,0,0,0
bioRxiv,10.1101/2020.03.12.988428,2020-03-13,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.10.986323,2020-03-11,FALSE,9.534,4,1,0,0
bioRxiv,10.1101/2020.03.06.979625,2020-03-06,FALSE,16.73,24,1,0,0
bioRxiv,10.1101/2020.03.12.989418,2020-03-12,FALSE,8.684,5,1,0,0
bioRxiv,10.1101/2020.03.10.985747,2020-03-11,FALSE,20.334,22,1,0,0
bioRxiv,10.1101/2020.03.13.990077,2020-03-15,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.12.988493,2020-03-13,FALSE,60.764,76,2,0,0
bioRxiv,10.1101/2020.03.13.990085,2020-03-14,FALSE,0,0,0,0,0
bioRxiv,10.1101/2020.03.12.989392,2020-03-12,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.12.989343,2020-03-12,FALSE,8.184,3,1,0,0
bioRxiv,10.1101/2020.03.13.990135,2020-03-13,FALSE,7.684,2,1,0,0
bioRxiv,10.1101/2020.03.11.987982,2020-03-12,FALSE,0,0,0,0,0
bioRxiv,10.1101/2020.01.24.915157,2020-01-24,TRUE,64.78,71,1,2,0
medRxiv,10.1101/2020.02.21.20026187,2020-02-23,TRUE,37.75,49,0,0,0
medRxiv,10.1101/2020.02.19.20025155,2020-02-24,TRUE,14.8,20,0,0,0
bioRxiv,10.1101/2020.01.09.900902,2020-01-09,FALSE,10.6,19,0,0,0
bioRxiv,10.1101/2020.02.27.968297,2020-02-28,FALSE,44.95,80,0,0,0
bioRxiv,10.1101/2020.01.21.914044,2020-01-24,TRUE,80.894,64,2,3,0
medRxiv,10.1101/2020.02.25.20021568,2020-02-26,TRUE,659.11,1501,2,2,0
bioRxiv,10.1101/2020.02.27.967240,2020-02-28,FALSE,2.75,5,0,0,0
medRxiv,10.1101/2020.03.14.20036103,2020-03-18,TRUE,46.38,29,1,2,0
bioRxiv,10.1101/2020.03.13.990606,2020-03-15,FALSE,1.25,2,0,0,0
bioRxiv,10.1101/2020.03.13.990549,2020-03-14,FALSE,11.4,21,0,0,0
bioRxiv,10.1101/2020.03.11.987388,2020-03-11,FALSE,2.25,5,0,0,0
bioRxiv,10.1101/2020.03.13.990895,2020-03-15,FALSE,3,7,0,0,0
bioRxiv,10.1101/2020.03.13.990978,2020-03-15,FALSE,0,0,0,0,0
bioRxiv,10.1101/2020.03.14.991695,2020-03-15,FALSE,1.25,4,0,0,0
bioRxiv,10.1101/2020.03.13.989756,2020-03-14,FALSE,56.35,87,0,0,0
bioRxiv,10.1101/2020.03.13.990192,2020-03-14,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.13.969386,2020-03-14,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.12.989053,2020-03-13,FALSE,10.45,17,0,0,0
bioRxiv,10.1101/2020.03.13.991190,2020-03-15,FALSE,3.85,10,0,0,0
bioRxiv,10.1101/2020.03.13.991562,2020-03-14,FALSE,10.85,18,0,0,0
bioRxiv,10.1101/2020.03.11.986158,2020-03-12,FALSE,27.83,31,1,0,0
medRxiv,10.1101/2020.03.14.20036111,2020-03-18,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.14.20036087,2020-03-18,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.13.990424,2020-03-13,FALSE,0.75,2,0,0,0
bioRxiv,10.1101/2020.03.13.990374,2020-03-13,FALSE,1.5,6,0,0,0
bioRxiv,10.1101/2020.03.13.991307,2020-03-14,TRUE,237.012,193,4,9,1
bioRxiv,10.1101/2020.03.10.985804,2020-03-14,FALSE,4,11,0,0,0
